,F_value,pvalue,value_counts,name
tamhexc_c,3.3053301838756832,0.08908006870381366,"[(0.32711124023513394, 1), (0.2325320865760936, 1), (0.3271112402347407, 1), (0.32711124023475224, 1), (0.32711124023475646, 1), (0.2325320865855376, 1), (0.5361414038239398, 1), (0.5257406640365657, 1), (0.3271112402347329, 1), (0.5361414038239567, 1), (0.21024478701957716, 1), (0.3271112402347536, 1), (0.5361414038239535, 1), (0.4415622501652806, 1), (0.536141403823958, 1), (0.24360473542459715, 1), (0.3271112402347456, 1)]",tetra-methyl-hexacosanoate
tamocta_c,3.24299136902115,0.091865841693544,"[(0.3466538243520909, 1), (0.24307972257108923, 1), (0.34665382435170766, 1), (0.3466538243517179, 1), (0.33629641417366085, 1), (0.24307972258042332, 1), (0.5423153891927227, 1), (0.5306000615301604, 1), (0.33629641417363665, 1), (0.5423153891927379, 1), (0.21964906723479127, 1), (0.346653824351719, 1), (0.542315389192731, 1), (0.44909869759014975, 1), (0.542315389192728, 1), (0.25035515028078814, 1), (0.3466538243517092, 1)]",tetra-methyl-octacosanoate
tmbhn_c,3.208826318750122,0.09343677834608179,"[(0.34702161840628754, 1), (0.24066312872850237, 1), (0.34702161840592116, 1), (0.34702161840593404, 1), (0.36031642961561294, 1), (0.24066312874029516, 1), (0.5586514862128973, 1), (0.5511325665786246, 1), (0.36031642961559096, 1), (0.5586514862129183, 1), (0.21810636980953957, 1), (0.3470216184059265, 1), (0.5586514862129125, 1), (0.43899818532579615, 1), (0.5586514862129157, 1), (0.24766720379702378, 1), (0.34702161840592916, 1)]",tri-methyl-behenic-acid
pppg9_c,3.1376888441813398,0.09681221717012362,"[(0.9272959460673635, 1), (0.9272959460690955, 1), (0.9272959460690811, 1), (0.92729594606906, 1), (0.9272959460690846, 1), (0.9272959460685634, 1), (0.9272959460690806, 1), (0.8436728001011868, 1), (0.9272959460690718, 1), (0.9272959460637309, 1), (0.8436728001097151, 1), (0.9272959460690511, 1), (0.927295946069068, 1), (0.927295946069056, 1), (0.9272959460690419, 1), (0.999999999999927, 1), (0.9272959460690748, 1)]",Protoporphyrinogen-IX
tmlgnc_c,3.122968798328997,0.09752881861383043,"[(0.37128965167797556, 1), (0.2538086892317257, 1), (0.3712896516776185, 1), (0.3712896516776294, 1), (0.3712896516776334, 1), (0.25380868924333533, 1), (0.5660238810140744, 1), (0.5567958665259086, 1), (0.37128965167761097, 1), (0.5660238810140894, 1), (0.22981585154876272, 1), (0.3712896516776316, 1), (0.5660238810140876, 1), (0.4485429185681721, 1), (0.5660238810140911, 1), (0.256100993954296, 1), (0.3712896516776234, 1)]",tri-methyl-lignoceric-acid
dxyl5p_c,3.1156786309560256,0.09788607422194323,"[(0.1113316513653424, 2), (0.11133165136532863, 2), (0.11133165136571055, 1), (0.11133165136532464, 1), (0.1113316513653233, 1), (0.11133165136533618, 1), (0.11133165136604295, 1), (0.0880080919888695, 1), (0.11133165136534351, 1), (0.11133165136533263, 1), (0.08800809198889703, 1), (0.11133165136533552, 1), (0.11133165136533041, 1), (0.11133165136535328, 1), (0.14030034519680656, 1)]",1-deoxy-D-xylulose-5-phosphate
13dpg_c,3.1156786309479694,0.09788607422233894,"[(0.04377293395836346, 1), (0.04377293395817072, 1), (0.04377293395817361, 1), (0.0437729339581745, 1), (0.04377293395818205, 1), (0.043772933958742044, 1), (0.04377293395817139, 1), (0.025647559175425494, 1), (0.04377293395816961, 1), (0.04377293395817472, 1), (0.025647559175419277, 1), (0.04377293395817561, 1), (0.04377293395817761, 1), (0.0437729339581705, 1), (0.04377293395817783, 1), (0.06628529685218676, 1), (0.043772933958175386, 1)]",3-Phospho-D-glyceroyl-phosphate
pep_c,3.1156786309233095,0.09788607422355,"[(0.06968726357444965, 1), (0.06968726357414523, 1), (0.06968726357414434, 1), (0.0696872635741479, 1), (0.06968726357416144, 1), (0.06968726357475963, 1), (0.06968726357414612, 1), (0.04083135523767045, 1), (0.06968726357414168, 1), (0.0696872635741499, 1), (0.040831355237666456, 1), (0.06968726357415123, 1), (0.06968726357415456, 1), (0.06968726357414323, 1), (0.06968726357415966, 1), (0.10552733242201584, 1), (0.06968726357414945, 1)]",Phosphoenolpyruvate
3pg_c,3.115678630915163,0.09788607422395013,"[(0.06968726357434885, 1), (0.06968726357414479, 1), (0.06968726357414368, 1), (0.06968726357414767, 1), (0.06968726357416122, 1), (0.06968726357475963, 1), (0.0696872635741459, 1), (0.04083135523767045, 1), (0.06968726357414146, 1), (0.06968726357414945, 1), (0.040831355237666456, 1), (0.06968726357415078, 1), (0.06968726357415433, 1), (0.06968726357414279, 1), (0.069687263574159, 1), (0.10552733242201562, 1), (0.069687263574149, 1)]",3-Phospho-D-glycerate
2pg_c,3.115678630915041,0.09788607422395608,"[(0.06968726357434907, 1), (0.06968726357414501, 1), (0.06968726357414368, 1), (0.06968726357414767, 1), (0.06968726357416122, 1), (0.06968726357475963, 1), (0.0696872635741459, 1), (0.04083135523767045, 1), (0.06968726357414146, 1), (0.06968726357414945, 1), (0.040831355237666456, 1), (0.06968726357415123, 1), (0.06968726357415433, 1), (0.06968726357414301, 1), (0.069687263574159, 1), (0.10552733242201562, 1), (0.06968726357414923, 1)]",D-Glycerate-2-phosphate
