,F_value,pvalue,value_counts,name
ggdp_c,0.6273055658038735,0.4352491967096409,"[(0.09621365156652828, 1), (0.8488960756354369, 1), (0.9999999999984445, 1), (0.5834417751775949, 1), (1.0, 1), (0.442342465804353, 1), (0.8437397212067494, 1), (0.58344177517757, 1), (0.598239874035466, 1), (0.06483887861880952, 1), (0.9999999999986876, 1), (0.007921550942996777, 1), (0.5834417751775948, 1), (0.9999999999986854, 1), (0.5834417751775883, 1), (0.8437397212067298, 1), (0.5885981296062945, 1), (0.5834417751775848, 1), (0.7397020539695497, 1), (0.7397020539728095, 1), (0.5834417751775967, 1), (0.8437397212067117, 1), (0.6810071447501842, 1), (0.07418389230216585, 1), (0.5834417751775844, 1), (0.7397020539695474, 1), (0.5834417751775952, 1), (0.7397020539695555, 1), (0.5834417751775973, 1)]",Geranylgeranyl diphosphate
ocholc5coa_c,0.6270781895051117,0.4353314802564848,"[(0.11879238259835212, 1), (0.7574846024332718, 1), (0.8961141231292237, 1), (0.5285436425076561, 1), (0.9041703660128221, 1), (0.41792067542043654, 1), (0.7549045516001963, 1), (0.5285436425082939, 1), (0.5657259737077078, 1), (0.09163422929128079, 1), (0.8961141231281261, 1), (0.05176355855513165, 1), (0.528543642507654, 1), (0.8961141231308013, 1), (0.48706693086345565, 1), (0.7549045516001881, 1), (0.5948181059042401, 1), (0.52854364250765, 1), (0.6667247626019042, 1), (0.666724762600234, 1), (0.5285436425079756, 1), (0.7549045516022009, 1), (0.5697269503020798, 1), (0.10608002034639863, 1), (0.5285436425076435, 1), (0.6667247626023369, 1), (0.5285436425076588, 1), (0.6667247626019053, 1), (0.4767800839516134, 1)]",CoA-22-one-cholest-4-en-3-one C5 side chain
4ppan_c,0.6232376927610437,0.43672498672236537,"[(0.07272521124401152, 1), (0.8492084108282412, 1), (0.9999999999991238, 1), (0.5931046499224883, 1), (0.9999999999981704, 1), (0.4564573237232052, 1), (0.8475503761966154, 1), (0.5931046499232382, 1), (0.6076342698866095, 1), (0.13219238454743454, 1), (0.9999999999990774, 1), (0.0, 1), (0.5931046499224917, 1), (0.9999999999989728, 1), (0.5931046499224808, 1), (0.8475503761966181, 1), (0.656729713332125, 1), (0.5931046499224828, 1), (0.7455542737249017, 1), (0.7455542737240761, 1), (0.5931046499234318, 1), (0.8475503761978369, 1), (0.6040034064448445, 1), (0.17349897820789528, 1), (0.5931046499224719, 1), (0.7455542737248821, 1), (0.5931046499224923, 1), (0.7455542737249048, 1), (0.593104649922485, 1)]",D-4-Phosphopantothenate
26dap__LL_c,0.616829383949868,0.43906588055385765,"[(0.07236054645335127, 1), (0.8493590627388725, 1), (1.0, 1), (0.5788412761448232, 1), (0.9999999999986444, 1), (0.4330588936688078, 1), (0.8504097692943389, 1), (0.5788412761448576, 1), (0.5807320072614367, 1), (0.05198610966548256, 1), (0.9999999999998046, 1), (0.01772638460724607, 1), (0.578841276144813, 1), (0.9999999999998048, 1), (0.5788412761447977, 1), (0.8504097692943675, 1), (0.5777905695893404, 1), (0.5788412761448475, 1), (0.7284315068502676, 1), (0.7284315068541756, 1), (0.5788412761448178, 1), (0.85040976929436, 1), (0.5849088842485903, 1), (0.05176531955170033, 1), (0.5788412761448022, 1), (0.7284315068502318, 1), (0.5788412761448017, 1), (0.7284315068502696, 1), (0.5788412761448235, 1)]",LL-2-6-Diaminoheptanedioate
26dap__M_c,0.6168293839498457,0.43906588055386464,"[(0.07236054645335127, 1), (0.8493590627388725, 1), (1.0, 1), (0.5788412761448232, 1), (0.9999999999986444, 1), (0.4330588936688078, 1), (0.8504097692943389, 1), (0.5788412761448576, 1), (0.5807320072614367, 1), (0.05198610966548256, 1), (0.9999999999998048, 1), (0.01772638460724607, 1), (0.578841276144813, 1), (0.999999999999805, 1), (0.5788412761447977, 1), (0.8504097692943675, 1), (0.5777905695893405, 1), (0.5788412761448476, 1), (0.7284315068502676, 1), (0.7284315068541756, 1), (0.578841276144818, 1), (0.85040976929436, 1), (0.5849088842485904, 1), (0.05176531955170027, 1), (0.5788412761448022, 1), (0.7284315068502318, 1), (0.5788412761448017, 1), (0.7284315068502696, 1), (0.5788412761448237, 1)]",meso-2-6-Diaminoheptanedioate
meroacidcyc2AMP_c,0.6147382595781475,0.4398340290159919,"[(0.9960825664633318, 2), (0.7898953553595985, 1), (0.9826348305020995, 1), (0.9855898565860817, 1), (0.9857347337026865, 1), (0.9755615815175283, 1), (0.9830385121613439, 1), (0.9960825664633415, 1), (0.9783241701911405, 1), (0.9711020785693552, 1), (0.9855898565860619, 1), (0.968564604562764, 1), (0.9855898565861065, 1), (0.9980552691742283, 1), (0.9830385121613437, 1), (0.999304726728802, 1), (0.9960825664633316, 1), (0.9965433292997963, 1), (0.996543329299768, 1), (0.9960825664633393, 1), (0.9825277258600691, 1), (0.9984929316903026, 1), (0.9692388326261125, 1), (0.9960825664633315, 1), (0.9965433292998029, 1), (0.9960825664633312, 1), (0.9965433292997964, 1), (0.9960825664633319, 1)]",cyclopropanated-alpha-meroacid-AMP-2-cyclopropane-rings
frdp_c,0.6113360881730145,0.44108831735444365,"[(0.5868301122662339, 2), (0.09539515356682024, 1), (0.8529832731967073, 1), (0.999999999998425, 1), (0.586830112266244, 1), (1.0, 1), (0.4452621290841452, 1), (0.8479663925727866, 1), (0.5868301122662181, 1), (0.5969426812049985, 1), (0.06161459418795423, 1), (0.9999999999986566, 1), (0.006236818604204705, 1), (0.5868301122662437, 1), (0.9999999999986546, 1), (0.5868301122662373, 1), (0.8479663925727675, 1), (0.5918469928901765, 1), (0.7388637196921304, 1), (0.7388637196953024, 1), (0.5868301122662458, 1), (0.8479663925727435, 1), (0.6817564442210402, 1), (0.07070683536855898, 1), (0.7388637196921279, 1), (0.5868301122662442, 1), (0.7388637196921362, 1), (0.586830112266246, 1)]",Farnesyl-diphosphate
marach_c,0.6097500050808771,0.44167499709447144,"[(0.11120877435958401, 1), (0.10386901525829498, 1), (0.4734098244216162, 1), (0.32057767118612673, 1), (0.28811808958058416, 1), (0.055712592013059205, 1), (0.21642848114312224, 1), (0.32057767118612224, 1), (0.15497658207045306, 1), (0.06833708927671153, 1), (0.4734098244216977, 1), (0.0, 1), (0.32057767118612435, 1), (0.4734098244212888, 1), (0.7589943379666647, 1), (0.2164284811430734, 1), (0.8347146536610226, 1), (0.32057767118611924, 1), (0.3805072178868615, 1), (0.3805072178886759, 1), (0.3205776711858623, 1), (0.10291050075048194, 1), (0.8301562231140058, 1), (0.05927406667652103, 1), (0.3205776711861289, 1), (0.38050721788685155, 1), (0.3205776711861355, 1), (0.38050721788685965, 1), (0.32057767118612585, 1)]",methyl-arachidic-acid
cholc3coa_c,0.6006250990469557,0.44507438541487143,"[(0.12008011398195262, 1), (0.7552278618259638, 1), (0.899656281112488, 1), (0.5266106386128382, 1), (0.9037206963690938, 1), (0.4161453611509796, 1), (0.7526962148394851, 1), (0.5266106386134908, 1), (0.5657648887578506, 1), (0.07972629478754106, 1), (0.8996562811113771, 1), (0.05222995387160512, 1), (0.5266106386128362, 1), (0.8996562811140765, 1), (0.48476021726641566, 1), (0.7526962148394767, 1), (0.5934105917770651, 1), (0.5266106386128331, 1), (0.6755151399015058, 1), (0.6755151398998109, 1), (0.5266106386131606, 1), (0.7526962148415082, 1), (0.5776433667182681, 1), (0.09908238586704135, 1), (0.526610638612826, 1), (0.6755151399019435, 1), (0.5266106386128431, 1), (0.6755151399015069, 1), (0.47438068474031453, 1)]",CoA-cholest-4-en-3-one C3 side chain
2mpdhl_c,0.5976880977620699,0.44617738551470976,"[(0.3577801222154089, 1), (0.09670388208476127, 1), (0.007166974902830137, 1), (0.23219305437492815, 1), (0.007166974903406342, 1), (0.2991692981600952, 1), (0.10643510668377931, 1), (0.4688892506700964, 1), (0.20205226322270015, 1), (0.5161491608159742, 1), (0.00716697490363738, 1), (0.38329124473967413, 1), (0.2321930543749275, 1), (0.007166974902024059, 1), (0.23219305437494842, 1), (0.10643510668377837, 1), (0.2224618297759064, 1), (0.2321930543749201, 1), (0.13292492259427646, 1), (0.13292492259784378, 1), (0.23219305437492194, 1), (0.10643510668377393, 1), (0.6712711809653905, 1), (0.33144031594256634, 1), (0.23219305437492932, 1), (0.13292492259426747, 1), (0.23219305437495702, 1), (0.5295881562324392, 1), (0.4688892506699798, 1)]",S-(2-Methylpropanoyl)-dihydrolipoamide
uaAgla_c,0.5850638485869272,0.45096852245145536,"[(0.10425268341752425, 1), (0.8439278995581978, 1), (1.0, 1), (0.6062719873657422, 1), (0.988365086294837, 1), (0.44246933221219376, 1), (0.8652312778993277, 1), (0.5943305677128692, 1), (0.5812873410446464, 1), (0.08680840957634278, 1), (0.9840437076258686, 1), (0.02201674162701106, 1), (0.5800599719426827, 1), (0.9682679828045366, 1), (0.6062719873657362, 1), (0.8652312778993129, 1), (0.6108078165680393, 1), (0.6062719873657356, 1), (0.7398763724145424, 1), (0.7398763724179415, 1), (0.5800599719426847, 1), (0.8230629701019451, 1), (0.676221153535631, 1), (0.10705686021789382, 1), (0.6062719873657315, 1), (0.7002178082874996, 1), (0.6062719873657407, 1), (0.7002178082875092, 1), (0.6062719873657444, 1)]",Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine
uaGgla_c,0.5850638485869272,0.45096852245145536,"[(0.10425268341752425, 1), (0.8439278995581978, 1), (1.0, 1), (0.6062719873657422, 1), (0.988365086294837, 1), (0.44246933221219376, 1), (0.8652312778993277, 1), (0.5943305677128692, 1), (0.5812873410446464, 1), (0.08680840957634278, 1), (0.9840437076258686, 1), (0.02201674162701106, 1), (0.5800599719426827, 1), (0.9682679828045366, 1), (0.6062719873657362, 1), (0.8652312778993129, 1), (0.6108078165680393, 1), (0.6062719873657356, 1), (0.7398763724145424, 1), (0.7398763724179415, 1), (0.5800599719426847, 1), (0.8230629701019451, 1), (0.676221153535631, 1), (0.10705686021789382, 1), (0.6062719873657315, 1), (0.7002178082874996, 1), (0.6062719873657407, 1), (0.7002178082875092, 1), (0.6062719873657444, 1)]",Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine
grdp_c,0.5824732653237785,0.45196188926316605,"[(0.09388417709245256, 1), (0.8605283855409375, 1), (0.9999999999985292, 1), (0.5930851032743036, 1), (0.9999999999999998, 1), (0.4506519315399907, 1), (0.8557689785307212, 1), (0.5930851032742759, 1), (0.5945480170149786, 1), (0.05566245023223762, 1), (0.9999999999987397, 1), (0.003126742671885896, 1), (0.5930851032743035, 1), (0.9999999999987381, 1), (0.5930851032742973, 1), (0.855768978530703, 1), (0.5978445102845317, 1), (0.593085103274294, 1), (0.7373161247423381, 1), (0.7373161247453479, 1), (0.5930851032743053, 1), (0.8557689785306679, 1), (0.6831396777453879, 1), (0.06428806436529524, 1), (0.5930851032742943, 1), (0.7373161247423359, 1), (0.5930851032743039, 1), (0.737316124742344, 1), (0.5930851032743055, 1)]",Geranyl-diphosphate
hcholc3coa_c,0.5817063197185477,0.4522566513973564,"[(0.1195285060305471, 1), (0.7584985035844619, 1), (0.8953303153239879, 1), (0.5310639271056782, 1), (0.8993369034637432, 1), (0.4208518996099787, 1), (0.7562147689168804, 1), (0.5310639271063211, 1), (0.562684070635148, 1), (0.0810386581483325, 1), (0.8953303153228845, 1), (0.05148684386608027, 1), (0.531063927105676, 1), (0.8953303153255457, 1), (0.4898089393090248, 1), (0.756214768916872, 1), (0.5967015803665143, 1), (0.5310639271056735, 1), (0.6720962437688903, 1), (0.6720962437672194, 1), (0.5310639271059956, 1), (0.7562147689188755, 1), (0.5756169568606486, 1), (0.1016999625859337, 1), (0.5310639271056665, 1), (0.6720962437693212, 1), (0.5310639271056835, 1), (0.6720962437688913, 1), (0.4795770832386932, 1)]",CoA-20-hydroxy-cholest-4-en-3-one C5 side chain
cholenec3coa_c,0.5817063197185464,0.4522566513973576,"[(0.1195285060305471, 1), (0.7584985035844619, 1), (0.8953303153239879, 1), (0.5310639271056781, 1), (0.899336903463743, 1), (0.4208518996099786, 1), (0.7562147689168804, 1), (0.531063927106321, 1), (0.5626840706351479, 1), (0.0810386581483325, 1), (0.8953303153228845, 1), (0.05148684386608027, 1), (0.5310639271056758, 1), (0.8953303153255455, 1), (0.4898089393090248, 1), (0.756214768916872, 1), (0.5967015803665143, 1), (0.5310639271056734, 1), (0.6720962437688902, 1), (0.6720962437672192, 1), (0.5310639271059955, 1), (0.7562147689188754, 1), (0.5756169568606485, 1), (0.1016999625859337, 1), (0.5310639271056664, 1), (0.672096243769321, 1), (0.5310639271056834, 1), (0.6720962437688913, 1), (0.4795770832386931, 1)]",CoA-20-ene-cholest-4-en-3-one C5 side chain
skm_e,0.5796775111665848,0.45303788095369313,"[(0.6383948093652358, 2), (0.08312550967234056, 1), (0.9077816271076851, 1), (1.0, 1), (0.6383948093652325, 1), (0.9999999999991709, 1), (0.49678215569652023, 1), (0.9006781528555217, 1), (0.6383948093652119, 1), (0.595422691505618, 1), (0.09553707573430875, 1), (0.9999999999999529, 1), (0.0, 1), (0.6383948093652361, 1), (0.9999999999999523, 1), (0.9006781528555017, 1), (0.6454982836174132, 1), (0.6383948093652254, 1), (0.7377166565096795, 1), (0.7377166565139548, 1), (0.9006781528555148, 1), (0.7377166565085025, 1), (0.12703135857563835, 1), (0.6383948093652301, 1), (0.7377166565096718, 1), (0.6383948093652425, 1), (0.7377166565096835, 1), (0.6383948093652334, 1)]",Shikimate
uaaAgla_c,0.5769589730898101,0.45408811468117105,"[(0.1034380059128811, 1), (0.8536452561580755, 1), (0.9999999999999999, 1), (0.6129366271267748, 1), (0.9908627158525126, 1), (0.45030273934876175, 1), (0.8730456626135706, 1), (0.6018846092787453, 1), (0.5825806711916449, 1), (0.08932003187893622, 1), (0.9852321387880462, 1), (0.020376925733293277, 1), (0.5886768933003471, 1), (0.970631396383942, 1), (0.6129366271267696, 1), (0.8730456626135558, 1), (0.6174509135009625, 1), (0.6129366271267681, 1), (0.7368067701650157, 1), (0.736806770168379, 1), (0.588676893300349, 1), (0.834018067575021, 1), (0.6778926179434347, 1), (0.10741691536529052, 1), (0.6129366271267647, 1), (0.7001019920648925, 1), (0.612936627126773, 1), (0.7001019920649031, 1), (0.6129366271267769, 1)]",Undecaprenyl-diphospho-N-acetylmuramoyl-N-acetylglucosamine-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine
uaaGgla_c,0.5769589730898101,0.45408811468117105,"[(0.1034380059128811, 1), (0.8536452561580755, 1), (0.9999999999999999, 1), (0.6129366271267748, 1), (0.9908627158525126, 1), (0.45030273934876175, 1), (0.8730456626135706, 1), (0.6018846092787453, 1), (0.5825806711916449, 1), (0.08932003187893622, 1), (0.9852321387880462, 1), (0.02037692573329325, 1), (0.5886768933003471, 1), (0.970631396383942, 1), (0.6129366271267696, 1), (0.8730456626135558, 1), (0.6174509135009625, 1), (0.6129366271267681, 1), (0.7368067701650157, 1), (0.736806770168379, 1), (0.588676893300349, 1), (0.834018067575021, 1), (0.6778926179434347, 1), (0.10741691536529052, 1), (0.6129366271267647, 1), (0.7001019920648925, 1), (0.612936627126773, 1), (0.7001019920649031, 1), (0.6129366271267769, 1)]",Undecaprenyl-diphospho-N-acetylmuramoyl-N-acetylglucosamine-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine
2dmmql8_c,0.5755954104511495,0.45461636896420576,"[(0.0734027199976243, 1), (0.8587712501125473, 1), (0.8473189424375018, 1), (0.4900003722862992, 1), (1.0, 1), (0.4503777974368228, 1), (0.7179482044836366, 1), (0.4900003722862829, 1), (0.5998265149572383, 1), (0.054814905432841565, 1), (0.8473189424377757, 1), (0.0020441943784607203, 1), (0.5914985352884299, 1), (0.9999999999984914, 1), (0.5914985352884227, 1), (0.7179482044836182, 1), (0.5979660727336252, 1), (0.4900003722862879, 1), (0.6209112982957681, 1), (0.6209112982984679, 1), (0.5914985352884068, 1), (0.8523037126673467, 1), (0.5753283137560503, 1), (0.07961506622249764, 1), (0.49000037228629034, 1), (0.7407350106749617, 1), (0.49000037228629834, 1), (0.6209112982957732, 1), (0.5914985352884313, 1)]",2-Demethylmenaquinol-8
uagmda_c,0.5666019740427088,0.4581255079833979,"[(0.10503760030558262, 1), (0.8487782690650468, 1), (1.0, 1), (0.6109902020939919, 1), (0.9883954910887561, 1), (0.447014593594093, 1), (0.8702738657141998, 1), (0.5990799882072536, 1), (0.5808359701083752, 1), (0.08557121318210276, 1), (0.9840854052058542, 1), (0.021959206651251617, 1), (0.5848466848936714, 1), (0.9683509061028305, 1), (0.6109902020939862, 1), (0.8702738657141859, 1), (0.615266289001074, 1), (0.610990202093986, 1), (0.7395550420168803, 1), (0.73955504202087, 1), (0.5848466848938667, 1), (0.8282157537217767, 1), (0.6760661693510671, 1), (0.10577326108099527, 1), (0.6109902020939818, 1), (0.7000001151384512, 1), (0.6109902020939907, 1), (0.7000001151385314, 1), (0.6109902020939942, 1)]",Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine
2dmmq8_c,0.5638730604939262,0.45919898525457903,"[(0.07187517445663673, 1), (0.8630150985628008, 1), (0.8478780430353999, 1), (0.4942025626053068, 1), (1.0, 1), (0.4538384792039609, 1), (0.7228502239335082, 1), (0.4942025626052906, 1), (0.5989346407138194, 1), (0.05422280784874707, 1), (0.8478780430356667, 1), (0.0, 1), (0.5953290509247784, 1), (0.9999999999985147, 1), (0.5953290509247723, 1), (0.7228502239334902, 1), (0.6016304118990314, 1), (0.49420256260529616, 1), (0.6207649297700134, 1), (0.6207649297727031, 1), (0.5953290509247552, 1), (0.8567137375885431, 1), (0.5753488649144642, 1), (0.07999507380346325, 1), (0.4942025626052984, 1), (0.7401498613973555, 1), (0.4942025626053066, 1), (0.6207649297700185, 1), (0.5953290509247797, 1)]",2-Demethylmenaquinone-8
uaagmda_c,0.5599293127533891,0.46075758352990626,"[(0.10416657405696098, 1), (0.8581117350760435, 1), (1.0, 1), (0.617288155143183, 1), (0.9908848196139468, 1), (0.45449133715890944, 1), (0.8776946814028943, 1), (0.6062628729373264, 1), (0.582159708561109, 1), (0.0881686836678584, 1), (0.9852678633258851, 1), (0.020327632454682804, 1), (0.5930871073930633, 1), (0.9707024411911616, 1), (0.6172881551431781, 1), (0.8776946814028801, 1), (0.621562050249198, 1), (0.6172881551431771, 1), (0.7365167402842373, 1), (0.7365167402881474, 1), (0.5930871073930547, 1), (0.8387614969805605, 1), (0.6777451057250231, 1), (0.10622781694502229, 1), (0.6172881551431734, 1), (0.6999007537357381, 1), (0.6172881551431816, 1), (0.699900753735814, 1), (0.6172881551431854, 1)]",Undecaprenyl-diphospho-N-acetylmuramoyl-N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala
ppap_c,0.5591907832222571,0.4610504131901324,"[(0.05253591939001678, 1), (0.8677238188899705, 1), (0.9999999999996045, 1), (0.6374930544470188, 1), (0.9999999999986804, 1), (0.513857107738716, 1), (0.8669347373991096, 1), (0.6374930544469766, 1), (0.6471529886456742, 1), (0.13505703295900917, 1), (1.0, 1), (0.0, 1), (0.6374930544470052, 1), (0.9999999999986886, 1), (0.6374930544470079, 1), (0.8669347373990908, 1), (0.6382821359378756, 1), (0.6374930544469941, 1), (0.7705583170475014, 1), (0.7705583170534822, 1), (0.637493054447001, 1), (0.8669347373990282, 1), (0.5549871008500951, 1), (0.2401780618496112, 1), (0.6374930544469928, 1), (0.7705583170474686, 1), (0.6374930544470485, 1), (0.7705583170475001, 1), (0.6374930544470037, 1)]",Propanoyl phosphate
sl26da_c,0.5586692179128068,0.46125739849708136,"[(0.07430118715607792, 1), (0.8654611777048484, 1), (1.0, 1), (0.5935416827913065, 1), (0.9999999999987295, 1), (0.44685310634923886, 1), (0.8663995735029633, 1), (0.5935416827913376, 1), (0.5787413377200192, 1), (0.04358203111711839, 1), (0.9999999999998002, 1), (0.012984351991556675, 1), (0.5935416827912972, 1), (0.999999999999801, 1), (0.5935416827912834, 1), (0.8663995735029899, 1), (0.5926032869931748, 1), (0.5935416827913285, 1), (0.7271421092881225, 1), (0.7271421092916139, 1), (0.5935416827913014, 1), (0.8663995735029832, 1), (0.5989607200281113, 1), (0.043384841412760944, 1), (0.5935416827912874, 1), (0.7271421092880914, 1), (0.593541682791286, 1), (0.7271421092881256, 1), (0.5935416827913076, 1)]",N-Succinyl-LL-2-6-diaminoheptanedioate
inost_c,0.5566237201756166,0.4620706268151037,"[(0.6422618578953774, 2), (0.0845297873677893, 1), (0.9119607015252976, 1), (1.0, 1), (0.642261857895374, 1), (0.9999999999984924, 1), (0.5002574339203102, 1), (0.9051791365260574, 1), (0.6422618578953597, 1), (0.5944278611510995, 1), (0.09120760714126627, 1), (0.9999999999999115, 1), (0.0, 1), (0.642261857895381, 1), (0.9999999999999113, 1), (0.9051791365260365, 1), (0.6490434228946312, 1), (0.6422618578953695, 1), (0.7370827213692449, 1), (0.7370827213743713, 1), (0.6422618578952357, 1), (0.9051791365260563, 1), (0.7370827213676843, 1), (0.12127465864466899, 1), (0.6422618578953738, 1), (0.7370827213692381, 1), (0.642261857895385, 1), (0.7370827213692548, 1)]",myo-Inositol
glc__D_c,0.5566237201755266,0.4620706268151398,"[(0.08452978736795017, 1), (0.9119607015252976, 1), (1.0, 1), (0.6422618578953737, 1), (0.9999999999991483, 1), (0.5002574339203103, 1), (0.9051791365260574, 1), (0.6422618578953596, 1), (0.5944278611510992, 1), (0.09120760714126622, 1), (0.9999999999999113, 1), (0.0, 1), (0.642261857895381, 1), (0.9999999999999111, 1), (0.6422618578953774, 1), (0.9051791365260365, 1), (0.6490434228946311, 1), (0.6422618578953696, 1), (0.7370827213692449, 1), (0.737082721374371, 1), (0.6422618578953768, 1), (0.9051791365260565, 1), (0.7370827213676842, 1), (0.12127465864466894, 1), (0.6422618578953738, 1), (0.7370827213692378, 1), (0.6422618578953853, 1), (0.7370827213692547, 1), (0.6422618578953772, 1)]",D-Glucose
man_c,0.5566237201755261,0.4620706268151398,"[(0.9999999999999111, 2), (0.08452978736795017, 1), (0.9119607015252974, 1), (1.0, 1), (0.642261857895374, 1), (0.9999999999991497, 1), (0.5002574339203102, 1), (0.9051791365260572, 1), (0.6422618578953596, 1), (0.5944278611510995, 1), (0.09120760714126616, 1), (0.0, 1), (0.642261857895381, 1), (0.6422618578953774, 1), (0.9051791365260365, 1), (0.6490434228946311, 1), (0.6422618578953695, 1), (0.7370827213692448, 1), (0.737082721374371, 1), (0.6422618578953768, 1), (0.9051791365260563, 1), (0.7370827213676842, 1), (0.12127465864466888, 1), (0.6422618578953735, 1), (0.7370827213692378, 1), (0.642261857895385, 1), (0.7370827213692548, 1), (0.6422618578953772, 1)]",D-Mannose
malt_e,0.5566237201750667,0.4620706268153226,"[(0.6422618578953774, 2), (0.0845297873679502, 1), (0.9119607015252995, 1), (1.0, 1), (0.6422618578953743, 1), (0.9999999999991482, 1), (0.5002574339203101, 1), (0.9051791365260577, 1), (0.6422618578953596, 1), (0.5944278611510996, 1), (0.09120760714126636, 1), (0.999999999999911, 1), (0.0, 1), (0.6422618578953809, 1), (0.9999999999999118, 1), (0.6422618578953772, 1), (0.9051791365260371, 1), (0.6490434228946296, 1), (0.6422618578953689, 1), (0.7370827213692459, 1), (0.7370827213743707, 1), (0.9051791365260564, 1), (0.7370827213669726, 1), (0.1212746586446693, 1), (0.6422618578953738, 1), (0.737082721369239, 1), (0.6422618578953856, 1), (0.7370827213692499, 1)]",Maltose
tre_e,0.5566237201750667,0.4620706268153226,"[(0.08452978736795003, 1), (0.9119607015252975, 1), (1.0, 1), (0.642261857895374, 1), (0.9999999999991487, 1), (0.5002574339203102, 1), (0.9051791365260582, 1), (0.6422618578953602, 1), (0.5944278611511004, 1), (0.0912076071412663, 1), (0.9999999999999112, 1), (0.0, 1), (0.6422618578953806, 1), (0.9999999999999118, 1), (0.6422618578953773, 1), (0.9051791365260369, 1), (0.6490434228946297, 1), (0.642261857895369, 1), (0.7370827213692452, 1), (0.7370827213743711, 1), (0.6422618578953772, 1), (0.9051791365260564, 1), (0.7370827213669743, 1), (0.12127465864466891, 1), (0.6422618578953743, 1), (0.7370827213692386, 1), (0.6422618578953853, 1), (0.7370827213692495, 1), (0.6422618578953776, 1)]",Trehalose
ugggmda_c,0.5481466240787843,0.46546597622899133,"[(0.100400671625479, 1), (0.8530735523049688, 1), (1.0, 1), (0.6134136065125293, 1), (0.9885408764852484, 1), (0.4487705950688254, 1), (0.8743916382998234, 1), (0.6016526080044398, 1), (0.5784640476718192, 1), (0.08753850305993469, 1), (0.9842847888923438, 1), (0.01622868197274835, 1), (0.587597624556772, 1), (0.9687474171637411, 1), (0.613413606512524, 1), (0.8743916382998094, 1), (0.6175443272929579, 1), (0.6134136065125235, 1), (0.7378752229576473, 1), (0.7378752229604506, 1), (0.5875976245564438, 1), (0.8328604452312758, 1), (0.6751817613735875, 1), (0.10073733902119383, 1), (0.6134136065125195, 1), (0.6988158542150857, 1), (0.6134136065125282, 1), (0.6988158542154206, 1), (0.620848451559989, 1)]",Undecaprenyl-diphospho-N-glycolylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine
skm_c,0.5460536712547751,0.46631056698452167,"[(0.6440668615233988, 2), (0.08518525530830123, 1), (0.9139113479748564, 1), (1.0, 1), (0.644066861523396, 1), (0.9999999999991898, 1), (0.5018795728082527, 1), (0.9072800390080609, 1), (0.6440668615233769, 1), (0.5939635089752636, 1), (0.08918676192642566, 1), (0.9999999999999407, 1), (0.0, 1), (0.6440668615233992, 1), (0.99999999999994, 1), (0.9072800390080431, 1), (0.6506981704902061, 1), (0.6440668615233895, 1), (0.7367868225152894, 1), (0.7367868225203044, 1), (0.9072800390080553, 1), (0.7367868225140944, 1), (0.11858763152834606, 1), (0.6440668615233937, 1), (0.7367868225152825, 1), (0.6440668615234045, 1), (0.7367868225152937, 1), (0.6440668615233966, 1)]",Shikimate
hemeO_c,0.5442465592958683,0.46704183681041955,"[(0.12942171180314116, 1), (0.9510961631351942, 1), (0.938929085175971, 1), (0.6726635765238093, 1), (0.9389290851776989, 1), (0.5303593554606236, 1), (0.9392443375520326, 1), (0.6726635765241644, 1), (0.5668580908673996, 1), (0.15818033619456429, 1), (0.9389290852259242, 1), (0.0645945716787666, 1), (0.672663576523801, 1), (0.9389290851757428, 1), (0.6726635765237895, 1), (0.9392443375520201, 1), (0.6845154021069711, 1), (0.6726635765237955, 1), (0.6981985797628345, 1), (0.6981985797649979, 1), (0.6726635765243613, 1), (0.9392443375527535, 1), (0.6572133781535088, 1), (0.37335994593003385, 1), (0.6726635765237837, 1), (0.6981985797628344, 1), (0.6726635765237913, 1), (0.698198579764737, 1), (0.7334192389772158, 1)]",Heme O
