,F_value,pvalue,value_counts,name
metsox__S__L_c,19.33663879329255,0.00011334968014598584,"[(0.7951333280052159, 1), (0.9418994930768738, 1), (0.8823000128353835, 1), (0.6182253234823533, 1), (0.8899487904474248, 1), (0.7363700501788166, 1), (0.9418994930768776, 1), (0.6181913911071756, 1), (0.9470657067963189, 1), (0.7435950792095363, 1), (0.9621313942101761, 1), (0.882300012835448, 1), (0.8389936428884227, 1), (0.7435950792094845, 1), (0.6182253234823494, 1), (0.9418994930768765, 1), (0.2912994800148436, 1), (0.8823000128353873, 1), (0.618225323482343, 1), (0.3795021145722983, 1), (0.390605673625955, 1), (0.3906056736259319, 1), (0.14243145801021684, 1), (0.9333193259287433, 1), (0.3755884209830401, 1), (0.941899493076871, 1), (0.14243145801021995, 1), (0.3906056736259481, 1), (0.37966250467370377, 1), (0.3640156590987337, 1), (0.6020498180614671, 1), (0.3640156590987509, 1), (0.409041291238907, 1), (0.4357239638268572, 1)]",L-Methionine-Sulfoxide
fum_e,18.559383878007125,0.00014631822703477517,"[(0.7616764400681086, 1), (0.725100729035843, 1), (0.7251007290358333, 1), (0.6588799504239895, 1), (0.7188843634659394, 1), (0.7360588201161377, 1), (0.7251007290358353, 1), (0.658148329036316, 1), (0.716213005946591, 1), (0.717795334982325, 1), (0.9772212494891446, 1), (0.7251007290354415, 1), (0.993756371847748, 1), (0.7177953349823503, 1), (0.6588799504239796, 1), (0.7251007290358272, 1), (0.09321618726854797, 1), (0.7251007290358313, 1), (0.6588799504239902, 1), (0.5998822711717506, 1), (0.658879950423983, 1), (0.6588799504239997, 1), (0.032867243672028534, 1), (0.7360588201161262, 1), (0.33096144431308805, 1), (0.7251007290358462, 1), (0.03286724367204941, 1), (0.6588799504239914, 1), (0.03286724367206717, 1), (0.39612518479821157, 1), (0.6929240019499868, 1), (0.3961251847982217, 1), (0.0, 1), (0.6929240019499682, 1)]",Fumarate
mal__L_e,18.559383878006738,0.00014631822703479365,"[(0.7616764400681133, 1), (0.7251007290358485, 1), (0.7251007290358387, 1), (0.6588799504239962, 1), (0.718884363465943, 1), (0.7360588201161429, 1), (0.7251007290358392, 1), (0.6581483290363228, 1), (0.7162130059465966, 1), (0.717795334982331, 1), (0.977221249489144, 1), (0.725100729035447, 1), (0.9937563718477471, 1), (0.7177953349823221, 1), (0.6588799504239864, 1), (0.7251007290358328, 1), (0.09321618726856684, 1), (0.7251007290358367, 1), (0.6588799504239968, 1), (0.5998822711717585, 1), (0.6588799504239898, 1), (0.6588799504240063, 1), (0.03286724367204763, 1), (0.7360588201161313, 1), (0.3309614443131128, 1), (0.7251007290358517, 1), (0.032867243672067836, 1), (0.658879950423998, 1), (0.03286724367208382, 1), (0.39612518479822345, 1), (0.692924001949993, 1), (0.39612518479823355, 1), (0.0, 1), (0.6929240019499668, 1)]",L-Malate
lac__L_c,17.758983583004333,0.00019119638171859624,"[(0.8551368192642681, 2), (0.893872225063624, 1), (0.855136819264267, 1), (0.3707449669125934, 1), (0.818554112048737, 1), (0.8551368192642682, 1), (0.8551368192642687, 1), (0.37007988646987755, 1), (0.8028334326838336, 1), (0.8551368192642674, 1), (0.8551368192642658, 1), (0.9999999999999981, 1), (0.8551368192642235, 1), (0.3707449669126025, 1), (0.8551368192642417, 1), (0.18418075137692624, 1), (0.8551368192642663, 1), (0.37074496691260794, 1), (0.317113124954579, 1), (0.3707449669125784, 1), (0.37074496691260606, 1), (0.2552102849374397, 1), (0.855136819264269, 1), (0.0, 1), (0.8551368192642697, 1), (0.2552102849374607, 1), (0.3707449669125963, 1), (0.25521028493756803, 1), (0.23775707543019597, 1), (0.32904207304324873, 1), (0.23775707543021252, 1), (0.29389439187152966, 1), (0.329042073043215, 1)]",L-Lactate
gly_c,16.327728166964903,0.0003122921356933464,"[(0.8966206911776375, 1), (0.8588884436025488, 1), (0.8588884436025501, 1), (0.7392196441674035, 1), (0.8588884436025414, 1), (0.8588884436025502, 1), (0.8588884436025459, 1), (0.7395844896045414, 1), (0.8405121838210052, 1), (0.8588884436025481, 1), (0.8588884436025495, 1), (0.8588884436025492, 1), (0.9053137854448465, 1), (0.8588884436025048, 1), (0.7392196441674089, 1), (0.8588884436025497, 1), (0.3790839015040145, 1), (0.8588884436025532, 1), (0.7392196441673887, 1), (0.7686406458485748, 1), (0.7392196441674153, 1), (0.7392196441673972, 1), (0.37908390150399307, 1), (0.858888443602551, 1), (0.1176564085477152, 1), (0.8588884436025517, 1), (0.37908390150404614, 1), (0.7392196441674257, 1), (0.37908390150404514, 1), (0.7068868075564221, 1), (0.7424622925677926, 1), (0.7068868075564234, 1), (0.379083901504071, 1), (0.7424622925678434, 1)]",Glycine
arab__D_e,15.989046822114872,0.00035158430578006804,"[(0.8736066948312912, 1), (0.8486715264253184, 1), (0.8486715264253234, 1), (0.3801767356382265, 1), (0.8751554202625244, 1), (0.856863120625355, 1), (0.8486715264252895, 1), (0.37995563397531906, 1), (0.8865363385967198, 1), (0.8408906423066969, 1), (0.721503752437046, 1), (0.8486715264238639, 1), (0.9794992432814055, 1), (0.8408906423066982, 1), (0.38017673563818855, 1), (0.8486715264252839, 1), (0.05925722492563801, 1), (0.8486715264252889, 1), (0.380176735638196, 1), (0.3623471789701629, 1), (0.3801767356381558, 1), (0.38017673563819643, 1), (0.12353413228543086, 1), (0.8568631206253465, 1), (0.16085980300076896, 1), (0.8486715264252944, 1), (0.12353413228536292, 1), (0.38017673563818777, 1), (0.12353413228545584, 1), (0.24376473385428277, 1), (0.2702476978292646, 1), (0.24376473385432562, 1), (0.15854062371297362, 1), (0.27024769782913727, 1)]",D-Arabinose
gthrd_e,15.699891383407962,0.0003893145341403206,"[(0.8521678259882225, 1), (0.9352011990310393, 1), (0.8174099480115824, 1), (0.5042713923239458, 1), (0.8270297902717889, 1), (0.8225107415870291, 1), (0.9352011990310561, 1), (0.5036224564205475, 1), (0.93755230305357, 1), (0.8206399813648243, 1), (1.0, 1), (0.8174099480110766, 1), (0.8527062518804204, 1), (0.8206399813647847, 1), (0.5042713923239449, 1), (0.935201199031051, 1), (0.17857166862539087, 1), (0.8174099480115938, 1), (0.5042713923239246, 1), (0.3961754234948598, 1), (0.504271392323919, 1), (0.5042713923238853, 1), (0.3918128804396499, 1), (0.9279336239862542, 1), (0.028889415846063082, 1), (0.9352011990310495, 1), (0.39181288043963414, 1), (0.5042713923238955, 1), (0.39181288043944806, 1), (0.47217408019912566, 1), (0.5052265911459352, 1), (0.47217408019915696, 1), (0.4134819295861929, 1), (0.5052265911458781, 1)]",Reduced-glutathione
glu__L_e,15.639163552161255,0.0003977748843181542,"[(0.8208610254353235, 1), (0.844525032407661, 1), (0.8445250324076448, 1), (0.7918009555241121, 1), (0.8330240161862608, 1), (0.864798805217968, 1), (0.8445250324076633, 1), (0.7908738036926157, 1), (0.8280816868136704, 1), (0.8310091838674816, 1), (0.7453290354649988, 1), (0.8445250324069289, 1), (0.9999999999999999, 1), (0.8310091838674847, 1), (0.791800955524121, 1), (0.8445250324076548, 1), (0.35667248133666307, 1), (0.8445250324076485, 1), (0.7918009555240897, 1), (0.6003612762630353, 1), (0.791800955524081, 1), (0.7918009555240848, 1), (0.629853633555874, 1), (0.8647988052179594, 1), (0.34361530355504033, 1), (0.8445250324076776, 1), (0.6298536335558581, 1), (0.7918009555240979, 1), (0.6298536335553011, 1), (0.7080359509434563, 1), (0.8023146443493523, 1), (0.708035950943483, 1), (0.5383712394638339, 1), (0.8023146443492852, 1)]",L-Glutamate
gluhercyso_c,15.638078429088878,0.000397927832956764,"[(0.9594271255930875, 1), (0.9539380855986511, 1), (0.9539380855986486, 1), (0.9208664578197349, 1), (0.951229809250916, 1), (0.9560599069644836, 1), (0.95393808559865, 1), (0.9208121819792989, 1), (0.9500659822041242, 1), (0.9525235380214315, 1), (0.9743070058818328, 1), (0.9539380855985736, 1), (1.0, 1), (0.9525235380214309, 1), (0.9208664578197363, 1), (0.9539380855986497, 1), (0.819379167783076, 1), (0.9539380855986489, 1), (0.9208664578197343, 1), (0.9103841888123825, 1), (0.9208664578197328, 1), (0.9208664578197353, 1), (0.8307531739202203, 1), (0.9560599069644815, 1), (0.8969664564120521, 1), (0.9539380855986521, 1), (0.8307531739202231, 1), (0.9208664578197344, 1), (0.8307531739201925, 1), (0.8932135886850957, 1), (0.9238188999751723, 1), (0.8932135886850994, 1), (0.8243749460107224, 1), (0.9238188999751725, 1)]",gamma glutamyl-hercynylcysteine sulfoxide
ser__D_e,15.604034639131806,0.0004027583575349286,"[(0.7584919373241359, 1), (0.7246610259950856, 1), (0.7246610259950799, 1), (0.3997989914545208, 1), (0.6901618504851161, 1), (0.7347967744798157, 1), (0.7246610259950875, 1), (0.3997769843862031, 1), (0.6753365267775663, 1), (0.7179038603386184, 1), (0.9798475318266106, 1), (0.7246610259947202, 1), (0.973155586278502, 1), (0.7179038603386007, 1), (0.39979899145453734, 1), (0.7246610259950927, 1), (8.903988657493755e-14, 1), (0.724661025995076, 1), (0.3997989914545296, 1), (0.3980243495689141, 1), (0.39979899145451214, 1), (0.3997989914545448, 1), (3.3084646133829665e-14, 1), (0.7347967744798021, 1), (0.39809154597213825, 1), (0.7246610259950947, 1), (8.37108160567368e-14, 1), (0.39979899145453046, 1), (3.4861002973229915e-14, 1), (0.25038010203528316, 1), (0.4089793287450171, 1), (0.2503801020352986, 1), (3.6415315207705135e-14, 1), (0.40897932874507126, 1)]",D-Serine
pyr_e,15.604034639061927,0.0004027583575449068,"[(0.7584919373241334, 1), (0.7246610259950828, 1), (0.7246610259950819, 1), (0.3997989914545209, 1), (0.6901618504851157, 1), (0.7347967744798157, 1), (0.7246610259950884, 1), (0.3997769843862029, 1), (0.6753365267775806, 1), (0.7179038603386204, 1), (0.9798475318457078, 1), (0.7246610259947199, 1), (0.9731555862785022, 1), (0.7179038603386008, 1), (0.39979899145453746, 1), (0.7246610259950867, 1), (7.527312106958561e-14, 1), (0.7246610259950761, 1), (0.399798991454535, 1), (0.3980243495689144, 1), (0.3997989914545307, 1), (0.399798991454545, 1), (3.863576125695545e-14, 1), (0.7347967744798021, 1), (0.39809154597213825, 1), (0.7246610259950947, 1), (7.66053886991358e-14, 1), (0.3997989914545306, 1), (1.667554982986985e-13, 1), (0.25038010203528327, 1), (0.4089793287450266, 1), (0.2503801020352989, 1), (7.993605777301127e-14, 1), (0.4089793287450396, 1)]",Pyruvate
gthrd_c,15.539767334438876,0.0004120488702442137,"[(0.8906238770076715, 1), (0.9290083246216093, 1), (0.8451720654223706, 1), (0.5566070915861561, 1), (0.85201885227795, 1), (0.8488024832047769, 1), (0.9290083246216212, 1), (0.5563455050931361, 1), (0.9306816897014579, 1), (0.847470996039722, 1), (0.9751279559763724, 1), (0.8451720654220093, 1), (0.9477578931896707, 1), (0.8474709960396813, 1), (0.5566070915861587, 1), (0.929008324621618, 1), (0.12709586295204822, 1), (0.8451720654223789, 1), (0.5566070915861397, 1), (0.4958221784841468, 1), (0.5566070915861384, 1), (0.5566070915861145, 1), (0.27886728358724566, 1), (0.9238357307325794, 1), (0.31912955047679037, 1), (0.9290083246216166, 1), (0.2788672835872561, 1), (0.5566070915861212, 1), (0.27886728358710267, 1), (0.5160129448169912, 1), (0.5590670155172852, 1), (0.5160129448170161, 1), (0.2942899232580871, 1), (0.5590670155172579, 1)]",Reduced-glutathione
ile__L_c,15.39492072419463,0.0004338377446085167,"[(0.9003362695272793, 1), (0.8374559654128624, 1), (0.8374559654129032, 1), (0.3835012258178381, 1), (0.8424283107759732, 1), (0.8685966754498389, 1), (0.8374559654129219, 1), (0.38297548911303014, 1), (0.8445650757409929, 1), (0.8432994026816608, 1), (0.9999999999999999, 1), (0.8374559654120689, 1), (0.9412118022707987, 1), (0.8432994026816063, 1), (0.3835012258177968, 1), (0.8374559654129073, 1), (0.0, 1), (0.8374559654129142, 1), (0.3835012258178194, 1), (0.2402199884305205, 1), (0.3835012258178121, 1), (0.3835012258177908, 1), (0.22156577824710122, 1), (0.868596675449842, 1), (0.017374465891499158, 1), (0.8374559654129221, 1), (0.22156577824708146, 1), (0.3835012258178072, 1), (0.22156577824668178, 1), (0.3069933816403565, 1), (0.27747758140001744, 1), (0.30699338164035095, 1), (0.20818745744826472, 1), (0.2774775813998942, 1)]",L-Isoleucine
dscl_c,15.303877770206443,0.0004481605264136915,"[(0.9031927134544957, 1), (0.8850761746254252, 1), (0.8850761746245779, 1), (0.6802179145531613, 1), (0.885768115108824, 1), (0.8895914751470129, 1), (0.885076174624577, 1), (0.6799320595337949, 1), (0.8842813778857976, 1), (0.881823535865022, 1), (0.8432927277993817, 1), (0.8850761746235404, 1), (0.9915976702054317, 1), (0.8818235358649944, 1), (0.6802179145531514, 1), (0.8850761746244096, 1), (0.31852915681862204, 1), (0.8850761746245777, 1), (0.6802179145531446, 1), (0.6010103757154032, 1), (0.680217914553147, 1), (0.6802179145531325, 1), (0.49031771979358485, 1), (0.889591475147016, 1), (0.4213988849307869, 1), (0.8850761746245812, 1), (0.49031771980461114, 1), (0.6802179145531528, 1), (0.490317719804394, 1), (0.6488776619543146, 1), (0.6410074728543722, 1), (0.6488776619543375, 1), (0.4682371861502611, 1), (0.6410074728543093, 1)]",dihydrosirohydrochlorin
fdxrd_c,15.28119288425518,0.0004518073334424248,"[(0.6955634460450952, 3), (0.9362593670181183, 1), (0.8676577182408552, 1), (0.8676577182408792, 1), (0.6955634460451628, 1), (0.8822393261943207, 1), (0.8419535368739828, 1), (0.867657718240851, 1), (0.6942588929385427, 1), (0.8885054776275155, 1), (0.8847938391520663, 1), (1.0, 1), (0.8676577182417751, 1), (0.8148917726767565, 1), (0.8847938391519884, 1), (0.6955634460452476, 1), (0.8676577182408582, 1), (0.3865448098173043, 1), (0.8676577182408891, 1), (0.695563446045146, 1), (0.5903647639861611, 1), (0.5281041544273403, 1), (0.8419535368740166, 1), (0.27632686089084335, 1), (0.8676577182408468, 1), (0.5281041544273065, 1), (0.528104154427205, 1), (0.7346852522775146, 1), (0.9217418077281688, 1), (0.7346852522776666, 1), (0.6052002094047738, 1), (0.9217418077282707, 1)]",Reduced-ferredoxin
gthox_c,15.132484860301506,0.00047651253699478583,"[(0.5579776564572396, 2), (0.8799239924943578, 1), (0.9135100791913046, 1), (0.8342092131242382, 1), (0.557977656457255, 1), (0.840223001808388, 1), (0.838458692688357, 1), (0.9135100791913157, 1), (0.5577941826465703, 1), (0.9144315264242353, 1), (0.8358401350313472, 1), (0.9529361829138949, 1), (0.8342092131238676, 1), (0.9512376970544667, 1), (0.8358401350313097, 1), (0.5579776564572594, 1), (0.9135100791913128, 1), (0.10795713095176751, 1), (0.8342092131242468, 1), (0.5056389164887118, 1), (0.557977656457218, 1), (0.24702703947203308, 1), (0.9094327744235451, 1), (0.3685772615112446, 1), (0.9135100791913124, 1), (0.24702703947204485, 1), (0.5579776564572233, 1), (0.2470270394719023, 1), (0.5138679563594302, 1), (0.5638902961908683, 1), (0.5138679563594538, 1), (0.25916948190728184, 1), (0.5638902961908482, 1)]",Oxidized-glutathione
thdp_c,15.08784860788846,0.0004842066665319573,"[(0.5349549141474779, 2), (0.8346620288691544, 1), (0.7770340099243305, 1), (0.777034009924327, 1), (0.5349549141474945, 1), (0.7679631142714414, 1), (0.7920705487910193, 1), (0.7770340099243344, 1), (0.5347900035720816, 1), (0.764065080117826, 1), (0.7770340099243307, 1), (0.9869938223886978, 1), (0.7770340099239161, 1), (0.9971876174000872, 1), (0.777034009924302, 1), (0.5349549141474848, 1), (0.7770340099243309, 1), (0.0, 1), (0.77703400992433, 1), (0.5349549141474871, 1), (0.4848479365655963, 1), (0.05442083670110365, 1), (0.7920705487910289, 1), (0.443026536925864, 1), (0.7770340099243378, 1), (0.05442083670111564, 1), (0.5349549141474755, 1), (0.054420836700951325, 1), (0.4065456792811255, 1), (0.5246144383460796, 1), (0.4065456792811414, 1), (0.035151780482583384, 1), (0.5246144383460675, 1)]",2-3-4-5-Tetrahydrodipicolinate
scl_c,15.030990953210294,0.0004942001744952357,"[(0.8931129050386446, 1), (0.8733938737312297, 1), (0.8733938737327483, 1), (0.670540062991295, 1), (0.8737324082213798, 1), (0.8784088914770387, 1), (0.8733938737327478, 1), (0.6703071592070712, 1), (0.8721321462905023, 1), (0.869813300757811, 1), (0.847533064524599, 1), (0.8733938737327522, 1), (0.9922565665915595, 1), (0.8698133007577837, 1), (0.6705400629912855, 1), (0.8733938737345379, 1), (0.2846118085129332, 1), (0.8733938737327485, 1), (0.670540062991278, 1), (0.5968094294936521, 1), (0.6705400629912807, 1), (0.6705400629912676, 1), (0.44942169350331806, 1), (0.8784088914770416, 1), (0.44306536827253284, 1), (0.8733938737327521, 1), (0.4494216935096039, 1), (0.6705400629912864, 1), (0.44942169350939243, 1), (0.6356935677946324, 1), (0.6347964683763165, 1), (0.6356935677946548, 1), (0.4260258212956449, 1), (0.6347964683762594, 1)]",sirohydrochlorin
achms_c,15.001979898795902,0.0004993839528878537,"[(0.7313665384978992, 2), (0.7742529231020494, 1), (0.9628068640942944, 1), (0.7313665384978911, 1), (0.32663947827984297, 1), (0.7523275985418455, 1), (0.9628068640943168, 1), (0.3262622593323845, 1), (0.9473646393792846, 1), (0.9690994341265755, 1), (0.731366538497285, 1), (0.8980895939304521, 1), (0.7313665384978817, 1), (0.32663947827980433, 1), (0.9628068640943009, 1), (0.0, 1), (0.7313665384978948, 1), (0.32663947827983697, 1), (0.24143518184063373, 1), (0.3266394782798192, 1), (0.3266394782798121, 1), (0.13342672784105658, 1), (0.9594661255258934, 1), (0.06180974561134911, 1), (0.9628068640942963, 1), (0.13342672784106457, 1), (0.326639478279821, 1), (0.13342672784081455, 1), (0.2258668153581176, 1), (0.2484351468180901, 1), (0.2258668153581158, 1), (0.13329998238381147, 1), (0.24843514681802237, 1)]",O-Acetyl-L-homoserine
3hmp_c,14.995825950971655,0.000500491007680106,"[(0.7712028829006989, 1), (0.7466265582581156, 1), (0.7466265582581219, 1), (0.3121364829100952, 1), (0.7406600351441823, 1), (0.7550537133035563, 1), (0.746626558258117, 1), (0.3120422831044942, 1), (0.7380960423733163, 1), (0.739614775893239, 1), (1.0, 1), (0.7466265582577586, 1), (0.9033010421750376, 1), (0.7396147758932382, 1), (0.3121364829100912, 1), (0.7466265582581146, 1), (9.088285679581531e-13, 1), (0.7466265582581139, 1), (0.31213648291010665, 1), (0.3045402452782048, 1), (0.31213648291008544, 1), (0.3121364829101023, 1), (0.05792345427995316, 1), (0.7550537133035424, 1), (0.2614517488547321, 1), (0.7466265582581266, 1), (0.05792345427996781, 1), (0.3121364829101093, 1), (0.05792345428007062, 1), (0.21092556719965017, 1), (0.3080561854444491, 1), (0.2109255671996797, 1), (0.08946972787910545, 1), (0.30805618544444024, 1)]",3-Hydroxy-2-methylpropanoate
lys__L_e,14.995069269963436,0.0005006273105219396,"[(0.8958781170068634, 1), (0.8364114317440327, 1), (0.8364114317440201, 1), (0.47461013043965183, 1), (0.8383188955308082, 1), (0.8636659285570424, 1), (0.8364114317440398, 1), (0.47447050566930016, 1), (0.8391385895563339, 1), (0.838653059017803, 1), (0.9438078392282707, 1), (0.8364114317432447, 1), (0.9984516933831173, 1), (0.8386530590177858, 1), (0.4746101304396282, 1), (0.8364114317440302, 1), (0.0, 1), (0.8364114317440223, 1), (0.4746101304396376, 1), (0.38594815747217015, 1), (0.47461013043963785, 1), (0.4746101304396225, 1), (0.15147388942839513, 1), (0.8636659285570423, 1), (0.33897324474950485, 1), (0.8364114317440491, 1), (0.15147388942839357, 1), (0.4746101304396396, 1), (0.15147388942808848, 1), (0.3923599955129631, 1), (0.4080512403263272, 1), (0.3923599955129644, 1), (0.1311244879648077, 1), (0.40805124032626305, 1)]",L-Lysine
lys__L_c,14.995069269962922,0.0005006273105220307,"[(0.8958781170068635, 1), (0.8364114317440328, 1), (0.8364114317440201, 1), (0.47461013043965206, 1), (0.8383188955308084, 1), (0.8636659285570425, 1), (0.8364114317440399, 1), (0.4744705056693005, 1), (0.839138589556334, 1), (0.8386530590178032, 1), (0.9438078392282707, 1), (0.836411431743245, 1), (0.9984516933831173, 1), (0.8386530590177628, 1), (0.4746101304396283, 1), (0.8364114317440303, 1), (0.0, 1), (0.8364114317440225, 1), (0.47461013043963796, 1), (0.3859481574721704, 1), (0.47461013043963807, 1), (0.47461013043962275, 1), (0.15147388942839557, 1), (0.8636659285570424, 1), (0.33897324474950485, 1), (0.8364114317440492, 1), (0.1514738894283938, 1), (0.47461013043963973, 1), (0.1514738894280525, 1), (0.3923599955129633, 1), (0.40805124032632745, 1), (0.3923599955129644, 1), (0.1311244879648079, 1), (0.4080512403262633, 1)]",L-Lysine
